CEER,STATEDIST,STATE,GRAD YR
494,PA02,PA,2019
471,CA31,CA,2019
367,IL02,IL,2019
504,AR02,AR,2019
492,CA14,CA,2019
0,AL02,AL,2019
528,GA05,GA,2019
546,GA05,GA,2019
453,NC04,NC,2019
647,PA14,PA,2019
0,IL02,IL,2019
497,NJ05,NJ,2019
0,CA09,CA,2019
553,AZ08,AZ,2019
625,NC02,NC,2019
380,CT03,CT,2019
0,NY13,NY,2019
0,VA03,VA,2019
587,FL23,FL,2019
681,FL23,FL,2019
0,PA15,PA,2019
0,CA31,CA,2019
515,GA06,GA,2019
0,OH12,OH,2019
582,SDAL,SD,2019
514,MD08,MD,2019
301,MD05,MD,2019
442,TX24,TX,2019
441,NC12,NC,2019
423,NC12,NC,2019
582,CA14,CA,2019
441,GA01,GA,2019
466,MI14,MI,2019
0,ME02,ME,2019
636,VA01,VA,2019
348,FL02,FL,2019
422,VA06,VA,2019
515,GA05,GA,2019
0,GA05,GA,2019
574,NV04,NV,2019
512,VA04,VA,2019
363,PA01,PA,2019
529,WA08,WA,2019
436,TN09,TN,2019
0,MD04,MD,2019
0,MD08,MD,2019
0,CT04,CT,2019
550,FL05,FL,2019
648,NJ05,NJ,2019
0,VA01,VA,2019
509,IL01,IL,2019
0,AR02,AR,2019
465,OR03,OR,2019
0,MI14,MI,2019
0,MO08,MO,2019
385,AL02,AL,2019
0,GA12,GA,2019
509,ME02,ME,2019
588,LA01,LA,2019
521,NC13,NC,2019
0,MD04,MD,2019
348,OH15,OH,2019
734,IN01,IN,2019
449,FL02,FL,2019
546,GA05,GA,2019
0,TX08,TX,2019
549,TX02,TX,2019
0,NJ07,NJ,2019
402,DCOL,DC,2019
468,VA07,VA,2019
0,GA02,GA,2019
300,MD05,MD,2019
466,TX31,TX,2019
339,CA49,CA,2019
483,NC04,NC,2019
0,PA02,PA,2019
0,FL15,FL,2019
443,WA03,WA,2019
499,DCOL,DC,2019
534,GA04,GA,2019
474,CA50,CA,2019
0,MO05,MO,2019
484,OH02,OH,2019
0,NJ10,NJ,2019
653,GA13,GA,2019
622,CA36,CA,2019
0,CA37,CA,2019
498,NC12,NC,2019
423,IL01,IL,2019
410,IL01,IL,2019
548,TX17,TX,2019
505,IL01,IL,2019
0,NC04,NC,2019
0,GA05,GA,2019
436,MS04,MS,2019
304,KY02,KY,2019
0,CA17,CA,2019
390,AL03,AL,2019
572,NY14,NY,2019
493,NY15,NY,2019
485,NY17,NY,2019
407,GA01,GA,2019
419,VA02,VA,2019
0,FL05,FL,2019
393,NJ07,NJ,2019
571,MO06,MO,2019
0,GA14,GA,2019
493,CT03,CT,2019
453,IL01,IL,2019
494,MD04,MD,2019
457,GA04,GA,2019
0,NC04,NC,2019
541,OH05,OH,2019
361,SC06,SC,2019
445,GA05,GA,2019
451,CA39,CA,2019
450,VA11,VA,2019
0,NC12,NC,2019
0,TX05,TX,2019
0,NC07,NC,2019
354,MD05,MD,2019
558,MD04,MD,2019
0,NC02,NC,2019
433,GA12,GA,2019
471,IL01,IL,2019
565,CA11,CA,2019
460,NY24,NY,2019
476,NC08,NC,2019
433,NJ01,NJ,2019
503,PA17,PA,2019
599,TX27,TX,2019
587,PA05,PA,2019
0,GA13,GA,2019
416,LA04,LA,2019
319,NE03,NE,2019
446,IN06,IN,2019
514,MO02,MO,2019
411,IL06,IL,2019
581,NJ03,NJ,2019
453,TX24,TX,2019
460,TX33,TX,2019
0,IL01,IL,2019
437,GA02,GA,2019
570,IL01,IL,2019
519,KY03,KY,2019
385,NY05,NY,2019
443,TX32,TX,2019
374,DCOL,DC,2019
638,KY03,KY,2019
497,VA10,VA,2019
297,CA53,CA,2019
397,MO01,MO,2019
0,MI06,MI,2019
315,TN09,TN,2019
539,NC02,NC,2019
447,AL03,AL,2019
454,TX06,TX,2019
0,AR04,AR,2019
0,TX10,TX,2019
0,AL03,AL,2019
466,TX02,TX,2019
530,GA04,GA,2019
0,MD04,MD,2019
629,TX33,TX,2019
534,GA02,GA,2019
317,NY18,NY,2019
350,DCOL,DC,2019
428,AZ09,AZ,2019
0,AL02,AL,2019
0,FL03,FL,2019
659,LA04,LA,2019
531,VA03,VA,2019
467,TX08,TX,2019
322,MN04,MN,2019
366,MD04,MD,2019
520,SC06,SC,2019
0,NY17,NY,2019
427,CO05,CO,2019
517,CO05,CO,2019
635,GA04,GA,2019
608,NY11,NY,2019
0,MA02,MA,2019
0,CT03,CT,2019
468,FL14,FL,2019
400,WA10,WA,2019
0,NC01,NC,2019
453,FL05,FL,2019
504,NY05,NY,2019
0,TX01,TX,2019
390,GA01,GA,2019
344,LA01,LA,2019
549,IL12,IL,2019
434,TX35,TX,2019
753,TN03,TN,2019
367,MD05,MD,2019
0,CO06,CO,2019
477,NJ07,NJ,2019
0,VA05,VA,2019
486,MS03,MS,2019
0,FL18,FL,2019
0,TX23,TX,2019
544,MD03,MD,2019
619,CA45,CA,2019
272,AKAL,AK,2019
0,NC02,NC,2019
487,IL01,IL,2019
518,MD05,MD,2019
405,NY18,NY,2019
397,MA01,MA,2019
484,NC04,NC,2019
560,IL12,IL,2019
0,SC04,SC,2019
0,TN07,TN,2019
485,MD05,MD,2019
434,TX16,TX,2019
472,AL01,AL,2019
426,OH13,OH,2019
305,MD02,MD,2019
300,PA16,PA,2019
603,MD02,MD,2019
337,AL06,AL,2019
0,CA09,CA,2019
483,GA05,GA,2019
381,KY06,KY,2019
507,PA01,PA,2019
450,VA01,VA,2019
529,FL14,FL,2019
0,LA03,LA,2019
472,CA42,CA,2019
0,MO05,MO,2019
438,MD02,MD,2019
495,FL12,FL,2019
511,GA01,GA,2019
539,TX22,TX,2019
607,PA07,PA,2019
484,GA07,GA,2019
0,OH02,OH,2019
435,WI05,WI,2019
0,NY05,NY,2019
527,TX18,TX,2019
515,OH11,OH,2019
435,GA12,GA,2019
347,SC06,SC,2019
527,GA01,GA,2019
611,FL02,FL,2019
594,CT03,CT,2019
444,AZ08,AZ,2019
0,GA01,GA,2019
410,NY16,NY,2019
0,VA06,VA,2019
492,OH04,OH,2019
0,TX25,TX,2019
397,SC03,SC,2019
510,MD07,MD,2019
628,FL17,FL,2019
596,MD06,MD,2019
504,OH11,OH,2019
435,MD01,MD,2019
344,NY04,NY,2019
0,AL02,AL,2019
313,TN07,TN,2019
469,VA02,VA,2019
423,SC02,SC,2019
361,FL18,FL,2019
435,FL01,FL,2019
471,TX09,TX,2019
579,CA06,CA,2019
0,GA13,GA,2019
477,AL02,AL,2019
404,TX18,TX,2019
339,MI12,MI,2019
315,NC06,NC,2019
0,FL18,FL,2019
0,UT02,UT,2019
0,VA03,VA,2019
0,GA13,GA,2019
484,NY25,NY,2019
640,MS03,MS,2019
368,VA03,VA,2019
0,SC05,SC,2019
429,KY02,KY,2019
0,NY08,NY,2019
396,NC03,NC,2019
443,MD05,MD,2019
613,FL24,FL,2019
367,GA07,GA,2019
623,KY03,KY,2019
561,SC06,SC,2019
607,CA50,CA,2019
0,WYAL,WY,2019
0,NY08,NY,2019
606,CA03,CA,2019
410,CA52,CA,2019
615,GA06,GA,2019
448,CO01,CO,2019
406,GA01,GA,2019
454,FL20,FL,2019
0,NC07,NC,2019
555,TX03,TX,2019
634,FL01,FL,2019
0,VA01,VA,2019
0,TX25,TX,2019
440,AL03,AL,2019
0,TX06,TX,2019
0,GA13,GA,2019
465,TX35,TX,2019
0,GA05,GA,2019
0,SC06,SC,2019
568,LA06,LA,2019
375,FL15,FL,2019
0,PA11,PA,2019
449,MN02,MN,2019
0,PA05,PA,2019
598,OH11,OH,2019
478,NJ10,NJ,2019
448,MD02,MD,2019
522,RI01,RI,2019
0,OH03,OH,2019
619,CA50,CA,2019
425,CA07,CA,2019
532,MS03,MS,2019
0,GA05,GA,2019
0,GA12,GA,2019
0,GA11,GA,2019
483,VA01,VA,2019
457,LA03,LA,2019
563,CT02,CT,2019
453,TX30,TX,2019
0,KY06,KY,2019
490,VA03,VA,2019
446,IN08,IN,2019
437,MD02,MD,2019
410,NY09,NY,2019
501,NY22,NY,2019
397,SC06,SC,2019
502,HI02,HI,2019
536,MI06,MI,2019
368,PA01,PA,2019
549,GA13,GA,2019
283,NC02,NC,2019
0,NY05,NY,2019
476,NC02,NC,2019
0,NC04,NC,2019
532,FL14,FL,2019
320,MO04,MO,2019
0,NY11,NY,2019
418,VA07,VA,2019
431,VA07,VA,2019
479,MS03,MS,2019
419,AL02,AL,2019
329,MD01,MD,2019
638,IL11,IL,2019
0,MD07,MD,2019
392,MD05,MD,2019
479,VA08,VA,2019
491,MI14,MI,2019
0,LA04,LA,2019
515,MD05,MD,2019
345,CA15,CA,2019
454,DCOL,DC,2019
734,CO06,CO,2019
539,MD06,MD,2019
502,PA01,PA,2019
528,FL21,FL,2019
286,MO03,MO,2019
373,CT04,CT,2019
431,NJ01,NJ,2019
426,NC06,NC,2019
361,MD03,MD,2019
0,NY17,NY,2019
656,ME01,ME,2019
487,MI10,MI,2019
601,NJ02,NJ,2019
0,MD04,MD,2019
0,MI13,MI,2019
0,OH08,OH,2019
477,NY16,NY,2019
0,FL19,FL,2019
268,DEAL,DE,2019
0,MS03,MS,2019
0,CA06,CA,2019
509,OK05,OK,2019
0,NJ06,NJ,2019
436,NC03,NC,2019
0,NJ03,NJ,2019
644,NJ11,NJ,2019
324,PA02,PA,2019
0,MD04,MD,2019
542,FL22,FL,2019
0,TX13,TX,2019
608,CA02,CA,2019
479,MI14,MI,2019
416,MD05,MD,2019
486,CA08,CA,2019
468,IN05,IN,2019
0,MS01,MS,2019
421,TN06,TN,2019
0,MD06,MD,2019
0,SC02,SC,2019
600,MI05,MI,2019
610,NC02,NC,2019
616,PA14,PA,2019
0,GA13,GA,2019
538,PA02,PA,2019
410,MD02,MD,2019
529,OH08,OH,2019
0,TX19,TX,2019
0,NY08,NY,2019
0,TN09,TN,2019
0,TX05,TX,2019
0,IL10,IL,2019
622,PA06,PA,2019
409,SC03,SC,2019
553,NV04,NV,2019
0,NY18,NY,2019
642,NM02,NM,2019
661,AL03,AL,2019
392,OH01,OH,2019
359,GA01,GA,2019
0,TX28,TX,2019
444,NY15,NY,2019
382,NV04,NV,2019
352,FL19,FL,2019
473,NC06,NC,2019
0,GA07,GA,2019
475,PA15,PA,2019
380,VA01,VA,2019
0,CA11,CA,2019
347,MI01,MI,2019
385,FL12,FL,2019
0,TX36,TX,2019
325,SC01,SC,2019
363,CO05,CO,2019
538,GA01,GA,2019
0,MD07,MD,2019
423,DCOL,DC,2019
345,KS01,KS,2019
627,MI14,MI,2019
0,PA13,PA,2019
381,IL07,IL,2019
570,FL24,FL,2019
364,AL07,AL,2019
374,GA04,GA,2019
0,NY12,NY,2019
435,PA12,PA,2019
430,KS02,KS,2019
409,SC04,SC,2019
0,GA04,GA,2019
0,WV02,WV,2019
363,OH01,OH,2019
0,SC04,SC,2019
0,CA29,CA,2019
0,NY05,NY,2019
617,TX21,TX,2019
436,NC09,NC,2019
0,GA02,GA,2019
570,OH05,OH,2019
0,AL07,AL,2019
0,TX14,TX,2019
0,VA03,VA,2019
0,AL02,AL,2019
487,NJ10,NJ,2019
0,TN02,TN,2019
0,TX10,TX,2019
0,VA07,VA,2019
490,NC13,NC,2019
397,GA06,GA,2019
0,AR04,AR,2019
586,AL05,AL,2019
533,TN06,TN,2019
523,GA03,GA,2019
437,LA04,LA,2019
0,NY17,NY,2019
583,IL02,IL,2019
403,IN01,IN,2019
538,NC04,NC,2019
0,NH01,NH,2019
437,CA43,CA,2019
0,GA08,GA,2019
470,TN01,TN,2019
0,SC01,SC,2019
524,PA01,PA,2019
545,AL06,AL,2019
0,KY02,KY,2019
444,SC02,SC,2019
396,NY08,NY,2019
504,AR02,AR,2019
412,VA03,VA,2019
475,VA01,VA,2019
509,NJ08,NJ,2019
0,MS01,MS,2019
0,CA46,CA,2019
477,NY05,NY,2019
469,NC04,NC,2019
0,NC02,NC,2019
521,GA05,GA,2019
448,SC01,SC,2019
0,GA08,GA,2019
0,GA12,GA,2019
591,TX03,TX,2019
0,SC06,SC,2019
0,OH01,OH,2019
544,VA11,VA,2019
428,MD01,MD,2019
0,NJ13,NJ,2019
637,NJ10,NJ,2019
655,MD04,MD,2019
0,GA12,GA,2019
638,DCOL,DC,2019
593,FL01,FL,2019
0,PA02,PA,2019
0,SC05,SC,2019
364,UT03,UT,2019
539,TX28,TX,2019
335,MD02,MD,2019
372,KY03,KY,2019
407,CA26,CA,2019
412,MD08,MD,2019
359,TX24,TX,2019
349,MI11,MI,2019
484,KY03,KY,2019
0,GA13,GA,2019
454,GA06,GA,2019
535,AL01,AL,2019
489,VA09,VA,2019
549,VA10,VA,2019
486,TX02,TX,2019
0,TX10,TX,2019
591,GA05,GA,2019
410,MD04,MD,2019
418,GA05,GA,2019
0,CA52,CA,2019
565,MA05,MA,2019
557,MD01,MD,2019
590,TX25,TX,2019
458,NC12,NC,2019
482,MD03,MD,2019
601,NY27,NY,2019
0,GA13,GA,2019
537,NY26,NY,2019
618,VA01,VA,2019
479,NY13,NY,2019
490,TX31,TX,2019
0,NJ08,NJ,2019
512,CA23,CA,2019
580,FL08,FL,2019
582,MI13,MI,2019
0,AL07,AL,2019
511,AKAL,AK,2019
478,NC03,NC,2019
542,GA03,GA,2019
620,WA03,WA,2019
296,MS03,MS,2019
0,MA08,MA,2019
430,OH11,OH,2019
497,NJ11,NJ,2019
378,VA02,VA,2019
0,MD06,MD,2019
0,DCOL,DC,2019
0,TX01,TX,2019
505,MI08,MI,2019
360,OK01,OK,2019
569,TX04,TX,2019
446,SC02,SC,2019
482,LA04,LA,2019
0,VA08,VA,2019
0,MD05,MD,2019
470,GA13,GA,2019
0,DCOL,DC,2019
0,NJ02,NJ,2019
0,MI13,MI,2019
0,NY15,NY,2019
512,MS01,MS,2019
0,MN06,MN,2019
522,FL14,FL,2019
532,CA50,CA,2019
0,SC07,SC,2019
348,GA04,GA,2019
0,MS01,MS,2019
505,GA06,GA,2019
393,FL05,FL,2019
0,WI04,WI,2019
412,NC09,NC,2019
634,GA03,GA,2019
0,OH11,OH,2019
463,TX24,TX,2019
459,CA37,CA,2019
504,OH08,OH,2019
0,GA13,GA,2019
0,NY23,NY,2019
271,GA13,GA,2019
381,NV03,NV,2019
605,TX09,TX,2019
384,TX31,TX,2019
0,KS03,KS,2019
0,MO04,MO,2019
516,GA12,GA,2019
445,FL14,FL,2019
0,PA01,PA,2019
483,TX18,TX,2019
578,GA03,GA,2019
0,IL02,IL,2019
636,KS04,KS,2019
0,NY02,NY,2019
688,CA47,CA,2019
512,GA01,GA,2019
532,VA04,VA,2019
529,MA03,MA,2019
0,TX03,TX,2019
424,NV03,NV,2019
405,GA12,GA,2019
360,NY05,NY,2019
267,CA44,CA,2019
406,MD05,MD,2019
587,OR01,OR,2019
634,TX10,TX,2019
570,VA07,VA,2019
423,MD04,MD,2019
609,NY15,NY,2019
537,MD05,MD,2019
451,VA11,VA,2019
647,NY13,NY,2019
0,TX06,TX,2019
530,NJ10,NJ,2019
407,MD04,MD,2019
363,NY20,NY,2019
382,CA07,CA,2019
626,FL16,FL,2019
467,FL19,FL,2019
626,MS03,MS,2019
619,TX31,TX,2019
550,NY15,NY,2019
600,TX27,TX,2019
626,TN09,TN,2019
517,FL25,FL,2019
304,AL05,AL,2019
0,VA03,VA,2019
482,WA10,WA,2019
0,GA13,GA,2019
0,SC04,SC,2019
0,AL05,AL,2019
0,NY08,NY,2019
563,SC02,SC,2019
481,MD06,MD,2019
538,GA02,GA,2019
475,IL02,IL,2019
0,OH09,OH,2019
368,MD05,MD,2019
424,GA05,GA,2019
496,UT02,UT,2019
614,MI05,MI,2019
453,NC13,NC,2019
564,KY03,KY,2019
383,NY08,NY,2019
534,MS01,MS,2019
593,VA03,VA,2019
370,CA06,CA,2019
0,CA06,CA,2019
460,GA12,GA,2019
502,AL02,AL,2019
282,FL01,FL,2019
489,VA03,VA,2019
594,GA08,GA,2019
380,FL09,FL,2019
458,OH11,OH,2019
0,TX31,TX,2019
323,IN05,IN,2019
408,NJ10,NJ,2019
372,TN03,TN,2019
552,WA01,WA,2019
622,NY10,NY,2019
517,NY11,NY,2019
388,NJ08,NJ,2019
528,NC07,NC,2019
426,FL24,FL,2019
436,NC06,NC,2019
572,GA01,GA,2019
642,VA11,VA,2019
0,AL01,AL,2019
588,CA30,CA,2019
0,GA05,GA,2019
511,IL01,IL,2019
421,GA09,GA,2019
0,AL05,AL,2019
552,KY02,KY,2019
296,FL20,FL,2019
412,AKAL,AK,2019
276,NJ01,NJ,2019
512,GA05,GA,2019
0,NC03,NC,2019
487,NC01,NC,2019
0,DCOL,DC,2019
474,NC02,NC,2019
578,AZ02,AZ,2019
519,MI09,MI,2019
574,TX18,TX,2019
0,GA13,GA,2019
454,IL02,IL,2019
582,MA04,MA,2019
431,MS02,MS,2019
456,GA03,GA,2019
528,IL12,IL,2019
362,CA44,CA,2019
528,GA05,GA,2019
452,NY20,NY,2019
500,PA01,PA,2019
556,WA10,WA,2019
554,AL03,AL,2019
516,NC06,NC,2019
424,FL09,FL,2019
429,GA01,GA,2019
357,OH10,OH,2019
0,FL11,FL,2019
0,SC05,SC,2019
524,KY02,KY,2019
0,SC06,SC,2019
0,CA04,CA,2019
0,PA01,PA,2019
0,MI04,MI,2019
0,NY16,NY,2019
404,FL01,FL,2019
520,CO05,CO,2019
422,NC05,NC,2019
247,AL06,AL,2019
458,TX12,TX,2019
427,OH16,OH,2019
513,GUAL,GU,2019
417,TX07,TX,2019
419,MS04,MS,2019
373,FL26,FL,2019
439,OK02,OK,2019
0,NJ04,NJ,2019
0,MD01,MD,2019
0,NJ10,NJ,2019
625,GA04,GA,2019
418,CA44,CA,2019
0,AL02,AL,2019
377,GA05,GA,2019
0,GA12,GA,2019
417,TN07,TN,2019
263,NC01,NC,2019
0,NY15,NY,2019
528,MA05,MA,2019
532,AL02,AL,2019
0,TX09,TX,2019
363,TX28,TX,2019
0,FL05,FL,2019
530,TX22,TX,2019
0,NY10,NY,2019
488,TN03,TN,2019
572,CA52,CA,2019
0,IL01,IL,2019
0,NY09,NY,2019
468,NC04,NC,2019
523,SC07,SC,2019
406,VA09,VA,2019
373,MO07,MO,2019
0,NC02,NC,2019
431,NC04,NC,2019
575,FL04,FL,2019
436,SC06,SC,2019
350,SC02,SC,2019
0,MS03,MS,2019
367,CA20,CA,2019
0,VA01,VA,2019
458,FL21,FL,2019
533,VA10,VA,2019
0,CA50,CA,2019
0,OH06,OH,2019
450,FL02,FL,2019
316,GA04,GA,2019
452,NJ08,NJ,2019
0,NJ11,NJ,2019
0,MS02,MS,2019
563,TX10,TX,2019
0,VA04,VA,2019
330,FL20,FL,2019
445,IL02,IL,2019
621,IL09,IL,2019
297,GA09,GA,2019
498,MI06,MI,2019
439,NV04,NV,2019
0,MD04,MD,2019
262,PA18,PA,2019
500,LA05,LA,2019
416,CT03,CT,2019
254,NC02,NC,2019
633,VA08,VA,2019
411,NY10,NY,2019
532,IL11,IL,2019
378,NY19,NY,2019
424,FL24,FL,2019
433,NJ10,NJ,2019
454,ID01,ID,2019
484,AZ04,AZ,2019
479,TX14,TX,2019
526,VA04,VA,2019
453,MD07,MD,2019
384,MD07,MD,2019
430,FL26,FL,2019
0,NJ10,NJ,2019
554,MD05,MD,2019
479,TX20,TX,2019
0,IL01,IL,2019
0,WI04,WI,2019
0,NC02,NC,2019
313,NY18,NY,2019
424,TN07,TN,2019
0,CA08,CA,2019
0,IL02,IL,2019
398,DCOL,DC,2019
583,AL06,AL,2019
428,IN05,IN,2019
588,NY18,NY,2019
412,WA04,WA,2019
350,FL20,FL,2019
452,AL07,AL,2019
389,NY18,NY,2019
474,IL13,IL,2019
504,FL20,FL,2019
455,TX30,TX,2019
475,TX30,TX,2019
0,WA10,WA,2019
0,NC10,NC,2019
471,IL02,IL,2019
390,WV02,WV,2019
0,OH03,OH,2019
645,NY18,NY,2019
414,GA11,GA,2019
445,NC12,NC,2019
471,GA04,GA,2019
422,AR01,AR,2019
619,FL06,FL,2019
412,NJ12,NJ,2019
143,MS02,MS,2019
344,WA02,WA,2019
0,AL01,AL,2019
588,MI13,MI,2019
0,WI04,WI,2019
461,VA03,VA,2019
0,WA10,WA,2019
0,TX02,TX,2019
411,GA01,GA,2019
454,MO05,MO,2019
313,OH01,OH,2019
578,MD06,MD,2019
557,TN08,TN,2019
483,GA02,GA,2019
320,PA13,PA,2019
633,MD01,MD,2019
547,DCOL,DC,2019
357,MD02,MD,2019
574,TX01,TX,2019
515,VA11,VA,2019
0,FL09,FL,2019
456,IL07,IL,2019
0,GA02,GA,2019
595,MD04,MD,2019
457,NM03,NM,2019
493,TX32,TX,2019
459,OH11,OH,2019
486,IL12,IL,2019
354,MO05,MO,2019
668,CA50,CA,2019
574,CA07,CA,2019
464,CO07,CO,2019
0,IL01,IL,2019
0,NY06,NY,2019
0,CA53,CA,2019
0,IL10,IL,2019
545,CA07,CA,2019
0,FL18,FL,2019
420,OH03,OH,2019
589,GA03,GA,2019
450,GA10,GA,2019
0,AL02,AL,2019
407,LA04,LA,2019
0,NJ07,NJ,2019
0,NM03,NM,2019
510,TX04,TX,2019
637,AL05,AL,2019
516,AZ02,AZ,2019
478,NY18,NY,2019
403,MO04,MO,2019
567,NC12,NC,2019
544,NC07,NC,2019
0,MA04,MA,2019
472,MS04,MS,2019
478,KY03,KY,2019
0,NC10,NC,2019
0,GA12,GA,2019
490,IL02,IL,2019
0,GA11,GA,2019
440,SC02,SC,2019
584,CA08,CA,2019
474,GA01,GA,2019
517,MI13,MI,2019
361,VA03,VA,2019
549,LA05,LA,2019
486,MD05,MD,2019
558,MD05,MD,2019
467,OH03,OH,2019
494,NY26,NY,2019
358,NC13,NC,2019
373,NC07,NC,2019
585,GA06,GA,2019
485,MI13,MI,2019
554,IL04,IL,2019
0,LA04,LA,2019
355,AL05,AL,2019
426,TX18,TX,2019
301,CA51,CA,2019
0,CA51,CA,2019
0,TX07,TX,2019
0,FL23,FL,2019
593,TX22,TX,2019
553,TX18,TX,2019
357,TX31,TX,2019
0,IN07,IN,2019
510,TX16,TX,2019
0,DCOL,DC,2019
318,NJ02,NJ,2019
441,VA01,VA,2019
618,NY09,NY,2019
0,TX09,TX,2019
515,SC06,SC,2019
0,MI02,MI,2019
426,SC04,SC,2019
578,AL05,AL,2019
0,MD08,MD,2019
408,CA46,CA,2019
0,GA04,GA,2019
0,MD01,MD,2019
0,MD04,MD,2019
385,FL01,FL,2019
217,TX01,TX,2019
500,NC01,NC,2019
522,MS01,MS,2019
553,AZ04,AZ,2019
405,GA13,GA,2019
500,NJ09,NJ,2019
453,OH04,OH,2019
399,SC01,SC,2019
322,DCOL,DC,2019
553,NJ02,NJ,2019
468,GA02,GA,2019
491,FL05,FL,2019
554,AR01,AR,2019
424,OK04,OK,2019
491,CA13,CA,2019
463,GA05,GA,2019
396,OK04,OK,2019
436,SC06,SC,2019
448,GA10,GA,2019
419,ME02,ME,2019
453,NJ12,NJ,2019
0,CA16,CA,2019
582,TX09,TX,2019
371,MI13,MI,2019
0,IL01,IL,2019
593,MI05,MI,2019
0,NY05,NY,2019
0,FL22,FL,2019
467,SC04,SC,2019
665,MD04,MD,2019
444,TN04,TN,2019
304,FL24,FL,2019
510,TN01,TN,2019
432,NY18,NY,2019
474,TX18,TX,2019
428,SC05,SC,2019
333,IL07,IL,2019
432,GA02,GA,2019
496,NJ07,NJ,2019
464,IL02,IL,2019
535,AL03,AL,2019
595,VIAL,VI,2019
453,PA12,PA,2019
401,TN05,TN,2019
485,OH03,OH,2019
430,AL05,AL,2019
459,GA04,GA,2019
509,VA02,VA,2019
0,GA13,GA,2019
522,IL18,IL,2019
467,AR03,AR,2019
363,AZ03,AZ,2019
509,LA02,LA,2019
516,NJ02,NJ,2019
414,IL01,IL,2019
494,MO02,MO,2019
466,NJ08,NJ,2019
510,MI13,MI,2019
478,TX05,TX,2019
457,NJ12,NJ,2019
485,GA10,GA,2019
515,VA04,VA,2019
398,GA03,GA,2019
497,TX18,TX,2019
428,AL05,AL,2019
561,GA06,GA,2019
0,OH13,OH,2019
0,WA10,WA,2019
452,TX30,TX,2019
543,TX24,TX,2019
414,LA03,LA,2019
474,CA46,CA,2019
501,GA05,GA,2019
0,TN01,TN,2019
328,CO05,CO,2019
0,GA04,GA,2019
422,TN04,TN,2019
0,MS02,MS,2019
0,PA12,PA,2019
465,KY01,KY,2019
0,NJ12,NJ,2019
423,CT01,CT,2019
0,MD01,MD,2019
325,MD05,MD,2019
493,NC13,NC,2019
506,GA02,GA,2019
558,AL05,AL,2019
480,AL07,AL,2019
0,WV02,WV,2019
541,OH11,OH,2019
478,MI13,MI,2019
0,GA05,GA,2019
413,GA04,GA,2019
0,GA03,GA,2019
568,MN03,MN,2019
514,GA07,GA,2019
395,NJ07,NJ,2019
573,VA08,VA,2019
453,OH10,OH,2019
379,NC02,NC,2019
0,TX03,TX,2019
430,NY18,NY,2019
449,VA02,VA,2019
423,LA03,LA,2019
349,TN03,TN,2019
0,FL24,FL,2019
513,NY13,NY,2019
623,VA03,VA,2019
0,FL16,FL,2019
0,GA13,GA,2019
0,GA13,GA,2019
465,AL05,AL,2019
469,TX20,TX,2019
398,GA13,GA,2019
469,VA10,VA,2019
541,MD04,MD,2019
483,VA01,VA,2019
0,PA04,PA,2019
0,TN09,TN,2019
0,IL07,IL,2019
310,VA01,VA,2019
0,GA12,GA,2019
320,TX14,TX,2019
0,MO01,MO,2019
576,MD02,MD,2019
504,GA07,GA,2019
552,FL16,FL,2019
606,OK05,OK,2019
377,MD05,MD,2019
368,OK05,OK,2019
423,VIAL,VI,2019
584,GA07,GA,2019
572,TN09,TN,2019
571,NY18,NY,2019
492,MD05,MD,2019
365,FL24,FL,2019
376,FL24,FL,2019
0,NY08,NY,2019
465,CT03,CT,2019
453,NJ10,NJ,2019
492,OH03,OH,2019
551,TN09,TN,2019
0,CA45,CA,2019
0,IA03,IA,2019
375,MS01,MS,2019
0,NY18,NY,2019
465,FL25,FL,2019
454,IL01,IL,2019
556,SC03,SC,2019
0,SC06,SC,2019
444,IL06,IL,2019
416,GA05,GA,2019
0,TX31,TX,2019
452,TX23,TX,2019
459,MD03,MD,2019
360,NC02,NC,2019
441,WV02,WV,2019
334,TX23,TX,2019
398,PA15,PA,2019
333,TX03,TX,2019
519,VA11,VA,2019
478,PA02,PA,2019
432,MI06,MI,2019
456,IL01,IL,2019
625,MO07,MO,2019
579,AR02,AR,2019
520,CT05,CT,2019
666,AL01,AL,2019
0,GA01,GA,2019
498,TX24,TX,2019
352,TX22,TX,2019
594,TN06,TN,2019
0,VA03,VA,2019
439,ME01,ME,2019
557,VA11,VA,2019
528,IL10,IL,2019
0,CA10,CA,2019
440,WA02,WA,2019
530,VA03,VA,2019
508,WI04,WI,2019
493,NC04,NC,2019
526,VA11,VA,2019
0,TX21,TX,2019
439,MD08,MD,2019
0,VA01,VA,2019
0,CO01,CO,2019
501,MO03,MO,2019
0,NY26,NY,2019
406,FL11,FL,2019
0,GA13,GA,2019
571,VA01,VA,2019
530,IL01,IL,2019
499,GA13,GA,2019
438,GA12,GA,2019
320,IL12,IL,2019
412,IL02,IL,2019
604,IL02,IL,2019
381,NC13,NC,2019
500,SC03,SC,2019
341,NC01,NC,2019
0,FL20,FL,2019
585,MI06,MI,2019
438,MI13,MI,2019
0,GA02,GA,2019
0,TN07,TN,2019
523,NC02,NC,2019
0,SC07,SC,2019
445,MI14,MI,2019
0,GA08,GA,2019
366,IL01,IL,2019
676,MI14,MI,2019
457,IL02,IL,2019
0,IL01,IL,2019
0,GA08,GA,2019
395,TX32,TX,2019
534,MD08,MD,2019
0,GA02,GA,2019
0,OH09,OH,2019
460,IL01,IL,2019
